epoch,year,xfg_price,oracle_price,oracle_stale,redemption_price,heat_price,peg_deviation,swap_volume,total_fees,cd_pool,swf_balance,yem_reserve,treasury,heat_supply,pool_xfg,pool_heat,cd_locked,cd_apy_mean,cd_apy_min,bonds_outstanding,bond_migrations_remaining,xfg_burned,heat_burned_lifetime,lag_complete,organic_rate,rolling_avg_rate,payout_queue_len,solvent
0,0,3.6707592680590984,3.720817378648522,0,0.42463787904954603,1.567905404152396,0.007654807498483527,5221.036863370787,52.210368633707866,0.0,44.37881333865169,0.0,30209.441352654638,89140.46987497857,4863.941688550209,11387.395556683281,80951.47847990612,0.02000984685243096,0.02000984685243102,0.0,50000,130.20903738660041,0.0,0,0.0,0.0,0,1
1,0,3.6716478460354662,3.657091463421467,0,0.4320373214078159,1.5576750049146557,0.014129743724901491,4953.486118312362,49.534861183123624,0.0,86.48344534430677,0.0,30176.5287182442,88980.75283874357,4847.686441013586,11426.643827014523,81306.8328659997,0.038823868103060745,0.03882386810306099,0.0,50000,130.20903738660041,159.71703623502097,0,0.0,0.0,0,1
2,0,3.7935692131071783,3.8508845158441063,0,0.4102953473414321,1.5682726481095843,0.007422374614187176,5316.840868495411,53.16840868495411,0.0,131.67659272651775,0.0,30354.005767087736,89551.69718673818,4785.723098823931,11576.412961125465,81636.87950789226,0.05887284844165592,0.0588728484416563,0.0,50000,289.458533218513,159.71703623502097,1,0.0,0.0,0,1
3,0,3.765616988407117,3.775712542832111,0,0.41846405998240094,1.581937744857218,0.0012264207957075836,3134.785301016279,31.34785301016279,0.0,132.57776545014076,0.06269570602032559,30359.393715684757,89619.25711747757,4824.485086590818,11484.120068216016,82086.13241667836,2.2891875215222024,2.289187521522222,0.0,50000,305.1324597235944,189.16586122027584,1,0.000305511804123382,0.000305511804123382,0,1
4,0,3.9660642132631,3.930569391357926,0,0.4019773836009405,1.6585397634726282,0.049708711058625406,3683.568119781601,36.835681197816015,0.0,135.30974539391585,0.7731325854480555,30603.168715767057,90337.21529773604,4813.887872232089,11511.44448701427,82343.88822516693,2.481327493292951,2.481327493292951,0.0,50000,482.7416795805269,189.16586122027584,1,0.0003578716720015935,0.0003316917380624877,0,1
5,0,4.051531099468789,4.045388667319843,0,0.39056815795323424,1.6498174346343994,0.0441882497686072,4693.622770090018,46.93622770090018,0.0,141.3099592405272,1.6763743735585659,30981.55629143059,91319.40686809296,4750.765410769558,11666.668931934777,82555.72475490297,2.783467648019167,2.783467648019163,0.0,50000,708.5521266081545,189.16586122027584,1,0.0004548319607416459,0.00037273847895554044,0,1
6,0,3.9597700109181493,3.9419708459511495,0,0.4008147350005998,1.6131556431893121,0.02098458429703296,6442.058876123171,64.42058876123171,0.0,151.23798624957288,1.8052155510810293,31047.904514342536,91563.15266071416,4752.074489751767,11664.790148187782,82896.13411160395,3.556972145403733,3.5569721454037313,0.0,50000,740.7624209887704,198.8289495344606,1,0.0006216993296647739,0.0004781343208026711,0,1
7,0,3.9253615292989714,3.9106104294483344,0,0.4040289945789586,1.6210269384231666,0.02596641672352311,5480.250934386391,54.80250934386391,0.0,152.5731291211788,2.0541470048631525,31121.883571751434,91870.35317138917,4784.7163854833525,11586.322955528722,83220.33168898444,3.9684021794751643,3.9684021794751847,0.0,50000,802.9952844343012,198.8289495344606,1,0.0005268184659361834,0.0005344499187808677,0,1
8,0,4.123032797459488,4.137245460138659,0,0.3818966061411901,1.6343436406763787,0.03439470928884724,5525.343056439588,55.25343056439588,0.0,152.08419314906115,2.799423173258967,31423.935305175222,92742.87809062668,4688.033803281189,11826.715413734986,83438.21468100279,4.1503534908881505,4.150353490888127,0.0,50000,989.3143265332549,198.8289495344606,1,0.0005297661823243779,0.0005594279926417784,0,1
9,0,4.056213087692798,4.033503871337937,0,0.39171897446968473,1.6300273720878256,0.031662893726471825,3467.2522550141402,34.6725225501414,0.0,142.02883957534243,2.86876821835925,31443.982774189,92878.61453089816,4720.425142646287,11746.459336171427,83794.24028212986,3.43838412738881,3.438384127388811,0.0,50000,1006.6505878083256,204.02982791698182,1,0.0003310253538515414,0.0004625366673707009,0,1
