epoch,year,xfg_price,oracle_price,oracle_stale,redemption_price,heat_price,peg_deviation,swap_volume,total_fees,cd_pool,swf_balance,yem_reserve,treasury,heat_supply,pool_xfg,pool_heat,cd_locked,cd_apy_mean,cd_apy_min,bonds_outstanding,bond_migrations_remaining,xfg_burned,heat_burned_lifetime,lag_complete,organic_rate,rolling_avg_rate,payout_queue_len,solvent
0,0,3.4597007380268487,3.4733804922093316,0,0.4548882575761232,1.5596833652556512,0.012858629585030923,5476.774162774053,54.767741627740534,0.0,46.55258038357945,0.0,30002.86673170653,88559.15998005457,4996.667001583601,11083.642294421496,80207.82800160618,0.021184580437293744,0.02118458043729378,0.0,50000,0.0,48.434956654291994,0,0.0,0.0,0,1
1,0,3.4946466689553923,3.4341878568190602,0,0.4600796653749413,1.593212387402435,0.008362270507870266,3175.637609556339,31.756376095563393,0.0,73.54550006480834,0.0,29974.9709808913,88488.9937138995,5024.873373672652,11021.855677294703,80617.4980778348,0.03329811537656192,0.033298115376561944,0.0,50000,15.878188047781698,151.3874548048544,0,0.0,0.0,0,1
2,0,3.4036642406135496,3.3663024019013013,0,0.4693577140032368,1.6041497663361537,0.015284662238071912,3223.700748498639,32.23700748498639,0.0,100.94695642704677,0.0,30033.875918446585,88644.88406600349,5109.296811246818,10840.839936560787,80873.76408715507,0.04555944627007206,0.045559446270071836,0.0,50000,69.20452464824976,151.3874548048544,1,0.0,0.0,0,1
3,0,3.4405147960801115,3.377066427687147,0,0.467861688193707,1.6262619405909469,0.02927970923477645,2222.598456061626,22.22598456061626,0.0,101.5479643768022,0.09818502850545661,30061.40037776933,88733.4444696328,5116.8097991713485,10825.107188070617,81269.25948154842,1.6427644522104137,1.6427644522104186,0.0,50000,93.75078177461391,151.3874548048544,1,0.0002187886017655914,0.0002187886017655914,0,1
4,0,3.467079268964752,3.4546059565700378,0,0.45736041095949737,1.6078606266783773,0.01763330802428936,3857.8347230718446,38.57834723071845,0.0,107.06887852461617,0.3352313133364217,30172.088651604772,89021.50434199363,5068.51147270569,10929.387012748239,81606.56543430823,2.226855488606473,2.2268554886064655,0.0,50000,153.0123529823552,151.3874548048544,1,0.00037818866190880983,0.00029848863183720063,0,1
5,0,3.2606695345635264,3.278802991559229,0,0.48188317628947686,1.5754395431165282,0.0028863651161214186,3324.748177132449,33.247481771324495,0.0,109.26189752030707,0.3352313133364217,30145.474028218403,88976.72610689595,5173.672668554408,10707.89223608536,81932.39589770214,2.291260743975864,2.291260743975871,0.0,50000,153.0123529823552,249.49016171022754,1,0.00032463331659761163,0.00030720352675733765,0,1
6,0,3.317196358783189,3.355929900304082,0,0.4708084039111889,1.5937959429981319,0.008731609492488484,3219.6247436335307,32.196247436335305,0.0,108.21457219349938,0.3996238082090923,30195.886885541655,89126.72684390176,5159.408332851136,10738.369996735204,82271.6635420356,2.5200196006274793,2.5200196006274576,0.0,50000,169.11047670052284,254.31959882567784,1,0.00031307253117482,0.0003386315032270805,0,1
7,0,3.4019925703106333,3.4170876958110847,0,0.46238204595594057,1.6091697077829716,0.018461840368969345,2537.453261480494,25.374532614804938,0.0,104.9096912732509,0.6530091715775805,30347.719821747225,89507.02228897196,5119.499733482319,10823.283568399782,82605.20981311244,2.1960802390973475,2.1960802390973577,0.0,50000,232.4568175426449,254.31959882567784,1,0.0002457426854525302,0.0002944828444083206,0,1
8,0,3.2914530066030014,3.2714573208588456,0,0.48296518799921484,1.6006621894879929,0.013077335118982791,5785.354578933585,57.85354578933585,0.0,116.71272044117553,0.7687162631562523,30374.08065299936,89620.07667435858,5191.286515465706,10674.879260397118,83027.22789516924,2.767533734301051,2.767533734301041,0.0,50000,261.3835904373128,262.9976306940782,1,0.0005574416706999505,0.00037208562910910024,0,1
9,0,3.209729955743454,3.206355157203372,0,0.492771362664047,1.5790923994838066,0.0005744307064515378,2855.733650633997,28.557336506339972,0.0,110.47025615833383,0.7687162631562523,30360.59362458266,89625.42070687693,5221.547334582691,10613.537814899932,83331.58186277746,2.669915657757556,2.669915657757569,0.0,50000,261.3835904373128,319.8595805906258,1,0.0002741561925788519,0.0003591135162437776,0,1
10,0,3.4119166818388775,3.4527034867242534,0,0.4576124205496205,1.5900045730570682,0.00633200826396718,4119.517988531935,41.19517988531935,0.0,110.93002636711591,1.3520701919825773,30617.267432311313,90319.5427928699,5082.370810378761,10906.022564376539,83002.02176268997,3.038496698245424,3.038496698245411,0.0,50000,407.222072643894,319.8595805906258,1,0.000397052303165337,0.0004095500554813798,0,1
11,0,3.3611204399591355,3.3774243373929713,0,0.4678121083297456,1.5762391021240956,0.0023803151113319623,3564.117300025244,35.64117300025244,0.0,112.50787775820764,1.3520701919825773,30599.808691423717,90300.47773745496,5098.590397843482,10872.066539954376,83353.857492341,2.51491311923874,2.5149131192387584,0.0,50000,407.222072643894,400.32224079857366,1,0.0003420710121642765,0.0003377598359694885,0,1
12,0,3.4230408823851395,3.427252132807113,0,0.46101072777096525,1.6115091804358053,0.019942519263167844,3474.1637524846883,34.74163752484689,0.0,111.56087130911777,1.4215534670322711,30615.913593236175,90395.99320705576,5108.560772069429,10851.202453723308,83781.97431590859,2.654354239225997,2.6543542392260058,0.0,50000,424.59289140631745,405.5334864273007,1,0.0003317337678756526,0.0003569523610684221,0,1
13,0,3.4511635340379043,3.4618273088011473,0,0.45640635972311516,1.602163999989475,0.01402784809460439,5376.088974241807,53.760889742418065,0.0,119.79329900882429,1.5290752465171074,30665.320604081495,90557.28203527707,5073.0958049383835,10927.772217325462,83973.54169058333,2.9379409120582114,2.937940912058197,0.0,50000,451.47333627752647,413.5976198886634,1,0.000512169796915418,0.00039532485898511574,0,1
