epoch,year,xfg_price,oracle_price,oracle_stale,redemption_price,heat_price,peg_deviation,swap_volume,total_fees,cd_pool,swf_balance,yem_reserve,treasury,heat_supply,pool_xfg,pool_heat,cd_locked,cd_apy_mean,cd_apy_min,bonds_outstanding,bond_migrations_remaining,xfg_burned,heat_burned_lifetime,lag_complete,organic_rate,rolling_avg_rate,payout_queue_len,solvent
0,0,3.33493974397994,3.3793318150260254,0,0.4675480498761948,1.5330980092903377,0.029684804246621763,540.9187368722102,5.409187368722102,0.0,4.5978092634137875,0.0,29964.430834428596,88520.45987507583,5045.725788696282,10975.939808138535,79650.10906164911,0.0021069655784741164,0.002106965578474107,0.0,50000,0.0,87.13506163304287,0,0.0,0.0,0,1
1,0,3.415118996713712,3.368940038130407,0,0.4689902408820612,1.5868947189069593,0.004363746143645096,344.14987530796236,3.4414987530796237,0.0,7.523083203531468,0.0,29935.36349627333,88457.11843734175,5072.923196388212,10917.319322095987,79998.56022551002,0.003432468486368262,0.003432468486368286,0.0,50000,1.720749376539812,153.96209835237786,0,0.0,0.0,0,1
2,0,3.187085371306097,3.148529090068757,0,0.5018216299743625,1.5014803901156157,0.04969595562302806,342.03695592003027,3.420369559200303,0.0,10.430397328851726,0.0,29909.13217812392,88393.65337445682,5108.048763495359,10842.490915782586,80215.70121679698,0.004746072112168597,0.004746072112168587,0.0,50000,1.720749376539812,217.42716123731165,1,0.0,0.0,0,1
3,0,3.2128550621188574,3.235672899385261,0,0.4883064664231607,1.5408373913891902,0.024786461146082208,555.6677452700832,5.556677452700832,0.0,10.654690045479333,0.0,29877.483114988216,88327.94090741934,5153.837213530222,10746.449997490168,80491.55315574358,0.4079917857578256,0.4079917857578268,0.0,50000,1.720749376539812,292.5004389874594,1,5.522743428194692e-05,5.522743428194692e-05,0,1
4,0,2.98843196501642,3.0146387197343554,0,0.5241092372552114,1.4569530236381376,0.07787783314041928,317.7601615163666,3.1776016151636663,0.0,9.803321088344669,0.0,29846.817678582418,88261.83269615978,5196.429928968048,10658.667130473721,80656.3571994572,0.3210551309087007,0.3210551309086992,0.0,50000,1.720749376539812,365.8781297386075,1,3.151743248017704e-05,4.3372433381061985e-05,0,1
5,0,2.8503258706037684,2.843030576587427,0,0.5557449902267743,1.4097551933793206,0.10774987760802494,201.9160397922199,2.019160397922199,0.0,8.594343890253247,0.0,29814.591708684897,88193.9219034405,5234.000540962846,10582.409782012692,80833.57973495865,0.2635861389484362,0.2635861389484337,0.0,50000,1.720749376539812,439.6889462221231,1,1.9983382198761726e-05,3.55760829869619e-05,0,1
6,0,2.763873617527027,2.7267855841229176,0,0.5794368318505739,1.3891478243147506,0.12079251625648701,247.11221285148395,2.4711221285148395,0.0,8.60275566742042,0.0,29779.36672650623,88116.32079800042,5276.3119217211215,10497.845559008078,80939.68841921947,0.18863062564583416,0.18863062564583466,0.0,50000,1.720749376539812,521.4415752718709,1,2.4424330528340024e-05,2.53083817357596e-05,0,1
7,0,2.706457746657112,2.6689703521756494,0,0.5919885916724554,1.3732414798608654,0.13085982287287,346.8927313866224,3.4689273138662244,0.0,9.139685140181673,0.0,29772.325533027746,88090.62681039577,5301.408151462335,10448.298693373372,81094.58729568243,0.19544368338588933,0.19544368338588985,0.0,50000,1.720749376539812,551.3999262463302,1,3.42210490692112e-05,2.620958726543765e-05,0,1
8,0,2.5161173464901454,2.534461868972551,0,0.6234064987691128,1.2979975604601401,0.1784825566707974,291.2218090691006,2.9122180906910056,0.0,9.205996322712528,0.0,29752.90576640954,88039.26821888103,5345.585808642588,10362.20836617682,81134.58729568243,0.2167182673442292,0.21671826734422808,0.0,50000,1.720749376539812,607.4165030803107,1,2.8714935888714172e-05,2.9120105162088465e-05,0,1
9,0,2.4555998771829692,2.430384177613869,0,0.650102981476464,1.2862957243675852,0.18588878204583217,153.8589383751693,1.5385893837516929,0.0,8.354157965939226,0.0,29723.20972756535,87976.37800498866,5386.670474593925,10283.410809237783,81174.58729568243,0.19379793145943752,0.19379793145943755,0.0,50000,1.720749376539812,674.4188515310051,1,1.5163261656235396e-05,2.6033082204720258e-05,0,1
10,0,2.471222333667333,2.4676180083064243,0,0.6402935927203683,1.3209720684519373,0.16394172882788785,362.6553601659232,3.626553601659232,0.0,8.960680111281143,0.0,29686.992330920322,87890.65164406782,5441.607657652817,10179.944524039798,80871.16951498654,0.19811007310072057,0.1981100731007191,0.0,50000,1.720749376539812,764.2363576661361,1,3.5874872327520205e-05,2.658435662415659e-05,0,1
