epoch,year,xfg_price,oracle_price,oracle_stale,redemption_price,heat_price,peg_deviation,swap_volume,total_fees,cd_pool,swf_balance,yem_reserve,treasury,heat_supply,pool_xfg,pool_heat,cd_locked,cd_apy_mean,cd_apy_min,bonds_outstanding,bond_migrations_remaining,xfg_burned,heat_burned_lifetime,lag_complete,organic_rate,rolling_avg_rate,payout_queue_len,solvent
12,0,3.4577641273884794,3.592439001935937,1,0.43981261731891635,1.5365765600572414,0.02748318983718902,4803.403645970933,48.034036459709334,0.0,130.68011784622183,4.640362519451138,31308.324490447434,92994.24963630867,4964.818941939625,11172.351110040452,84456.22931342796,2.4834017610371593,2.4834017610371695,0.0,50000,1184.1990660188494,334.56279259667355,1,0.00045499579462823363,0.00033245546319924545,0,1
13,0,3.5211247716337555,3.5125584824930667,0,0.4498145747251964,1.6016309218537381,0.013690456869454462,3948.8225358537466,39.48822535853747,0.0,132.3251550385221,4.719338970168213,31356.279819645315,93166.39712700511,5023.268568940249,11043.465227427716,84767.06833758071,2.7487519535799625,2.7487519535799803,0.0,50000,1203.9431786981181,340.4860264004542,1,0.0003726751544718054,0.00036873614163943514,0,1
14,0,7.232788916051123,7.24460465938713,0,0.21809333625303207,2.8682114940597354,0.815323730417554,10410.041852070186,104.10041852070187,0.0,156.3909046957221,10.965364081410325,32981.40040647667,100692.77146321496,4691.04916027224,11829.451364147331,84809.15442804282,4.470775162824972,4.470775162824953,0.0,50000,2765.449456508646,340.4860264004542,1,0.0009819734128727995,0.0006032147873242795,0,1
15,0,7.731929223830788,7.71866174751456,0,0.20469869670202434,2.95257529076529,0.8687185384590442,10905.617396231199,109.05617396231199,0.0,173.3253006700678,17.508734519149044,34909.573066327124,109194.4842857297,4604.092089358884,12056.767624609898,84637.66102996551,5.87935066524551,5.879350665245507,0.0,50000,4401.292065943326,340.4860264004542,1,0.0010308051771298476,0.0007951512481581508,0,1
16,0,7.890026219455976,7.99959303828749,0,0.1975100473783899,2.1756366758242525,0.37698523786345084,8251.554912024807,82.51554912024807,0.0,163.75965454204342,22.45966746636393,35659.61869618121,115851.28765406576,3913.6379620417915,14192.95164357781,84677.66102996551,6.865310815082426,6.865310815082355,0.0,50000,5639.025302747047,340.4860264004542,1,0.0007795732486380101,0.0009307839462135524,0,1
17,0,8.023754311579863,7.968645319657652,0,0.19827711444281973,1.43723468614895,0.09035779357661396,15494.18371464811,154.9418371464811,0.0,189.96136632788392,31.756177695152793,37055.52747660496,127338.92495474612,3155.6302418358187,17617.165799502473,84546.5436492247,8.054767043558515,8.054767043558519,0.0,50000,7963.152859944264,522.8967190296111,1,0.0014660974224026905,0.0010921586160568494,0,1
18,0,8.084204031494801,8.104277218776481,0,0.19495878007965475,1.639332994474061,0.03755252814813976,19030.42539659548,190.3042539659548,0.0,221.8108181280987,31.756177695152793,37067.32745435738,127119.75045790446,3358.183019691364,16560.538217554844,84528.62861791781,9.94288934084978,9.942889340849707,0.0,50000,7963.152859944264,1327.633241573338,1,0.001801086870354032,0.0013489191804649109,0,1
19,0,7.762785855637526,7.715901097023274,0,0.20477193527137744,1.6924805793706943,0.07119024010803432,8340.09149052963,83.4009149052963,0.0,176.76024075422214,31.922979524963385,37111.0214638574,127849.14632815044,3482.382061527128,15972.405557055294,85000.90455977118,9.936074721168637,9.936074721168676,0.0,50000,8004.853317396912,1340.1433788091324,1,0.0007849414340916827,0.0013507085756161352,0,1
20,0,7.11134839632026,7.2119568820987965,0,0.2190806220599858,1.6522325619325025,0.04571681134968505,9760.528199137098,97.60528199137097,0.0,159.11209945947365,32.33452389712922,37282.632867897635,128990.96966141778,3595.2144227589524,15474.10631455574,85470.47200386817,8.583665237955277,8.583665237955232,0.0,50000,8107.739410438372,1340.1433788091324,1,0.0009135813078177795,0.0011665365374211648,0,1
21,0,6.857532190752743,6.834186672459173,0,0.2311906413629557,1.6445639749903986,0.04086327531037884,10387.931177450198,103.87931177450199,0.0,167.94799813911135,32.54228252067823,37323.121159909606,129427.12213095084,3652.9649795276937,15232.198515688538,85681.8921631339,6.5647234343347725,6.564723434334807,0.0,50000,8159.679066325623,1444.5706334197434,1,0.0009699067950247516,0.0008894765123114047,0,1
22,0,6.695982864355502,6.790231919651498,0,0.23268719223379514,1.6441178280909354,0.040580903855022374,10506.32872793738,105.0632872793738,0.0,174.23573145365864,33.882329948464054,37640.67254024416,131326.20307848387,3696.7787081046695,15055.835086665107,85124.1891119943,7.060509006695196,7.060509006695262,0.0,50000,8494.690923272079,1444.5706334197434,1,0.0009873883170025523,0.0009569588066150279,0,1
23,0,7.063069707413658,7.055895386511222,0,0.22392622246362825,1.6432732694354324,0.0400463730604002,6963.863467886817,69.63863467886817,0.0,158.40849839797403,35.71302260765415,38107.03636850337,134091.8468316152,3599.089482363813,15469.502468015276,85160.14978171268,6.422508020194979,6.42250802019496,0.0,50000,8952.364088069604,1444.5706334197434,1,0.0006541898750283541,0.0008704949956852195,0,1
24,0,7.005998431473647,6.999163669264284,0,0.22574125633585612,1.650381624073443,0.0445453316920525,16847.50824520644,168.4750824520644,0.0,192.35755480544975,36.77921892105313,38294.40980245064,135535.92163732002,3621.931037668101,15375.379123634268,84937.24964671458,7.938428821183144,7.9384288211831135,0.0,50000,9218.913166419348,1522.8135885116026,1,0.0015868192874416306,0.0010761324931575125,0,1
25,0,7.29790227000831,7.440085454829844,0,0.21236315222351637,1.6536829014536645,0.0466347477554838,9567.59959874348,95.6759959874348,0.0,184.02221671636454,38.618176970132595,38789.26689103471,138434.60202660912,3552.7821215378744,15678.856379795907,84552.03579683357,7.735339172565684,7.735339172565725,0.0,50000,9678.652678689215,1522.8135885116026,1,0.000905250785136202,0.0010487533158687289,0,1
26,0,6.920648203333156,6.8849708113760295,0,0.229485359239195,1.6612437858197988,0.05142011760746756,8596.317093461479,85.9631709346148,0.0,162.86649263171122,38.98875128849507,38853.0958682511,139219.82461086276,3657.0051725534577,15234.877922822512,84699.83171149253,8.10992396172616,8.109923961726182,0.0,50000,9771.296258279834,1522.8135885116026,1,0.0008119323894519696,0.001101334154009934,0,1
27,0,6.465399934170978,6.464918704241922,0,0.2443959579821617,1.6369343596935195,0.03603440486931611,9623.479870704417,96.23479870704418,0.0,168.81732976400863,39.181220885909156,38909.36642314799,139694.1506970821,3756.090319487309,14835.430608775458,84886.12083739843,6.4579907786190605,6.45799077861904,0.0,50000,9819.413657633355,1537.2488083176593,1,0.0009069543784796994,0.0008747125176892903,0,1
28,0,6.429657623986601,6.450032428335512,0,0.24496000873715498,1.6535567467732923,0.046554903021071056,10105.397473099858,101.05397473099858,0.0,176.35923021044934,40.211666347560055,39263.86177439292,141326.85439920414,3785.8903891198643,14720.981938770738,85306.55033727312,6.564100630106489,6.564100630106487,0.0,50000,10077.02502304608,1537.2488083176593,1,0.0009476784545286663,0.000888855074153445,0,1
29,0,6.223495237147552,6.264528962677872,0,0.25221369546108763,1.630287500382795,0.0318275318878449,9225.118597931967,92.25118597931967,0.0,176.62721983948558,41.209215713120734,39408.27661722062,142569.83715675032,3821.3221279351874,14587.598848195259,85149.48453592234,6.697676574614719,6.697676574614681,0.0,50000,10326.412364436252,1537.2488083176593,1,0.0008667222025556837,0.0009071183451880164,0,1
30,0,5.014510542170433,5.020789133892528,0,0.31469156697585793,1.4631725371467723,0.07394143218558719,5550.210804680962,55.50210804680962,0.0,156.90829543057816,41.209215713120734,39389.28045798244,142437.82535612892,4033.3615959139993,13822.931834502635,84652.9826972341,5.7590138113738965,5.759013811373903,0.0,50000,10326.412364436252,1901.6893928786915,1,0.0005245141402312154,0.0007796382657718551,0,1
31,0,4.6759324726987455,4.613237836072972,0,0.3424926388241405,1.5098112689693164,0.04442324748777448,7282.4977817925155,72.82497781792516,0.0,159.83485396419067,41.209215713120734,39376.91678916706,142270.7330473009,4243.336655963126,13141.74564066929,83562.93523990898,5.151674275572998,5.151674275573025,0.0,50000,10326.412364436252,2253.446666004269,1,0.0006971988488326297,0.0006961450638731763,0,1
32,0,4.788810926121543,4.8351077857465725,0,0.32677658286288597,1.5976982411358753,0.011201418440427378,10525.671278585249,105.25671278585249,0.0,177.82093283940105,41.41972913869244,39418.81443785039,142566.61652050348,4313.599917326709,12929.233996230183,83749.6693983141,5.496906972702901,5.496906972702923,0.0,50000,10379.040720829178,2301.6183971014125,1,0.0010054412254238351,0.0007423847381625602,0,1
33,0,4.727114828805791,4.689451867385835,0,0.33692637107303997,1.6421926343796,0.03936242682253164,3950.3875085187256,39.50387508518725,0.0,152.94837037989413,41.69639460756307,39497.329672532396,143009.01786975004,4401.979861655565,12671.26879301693,82843.42005769516,5.1387461727160355,5.138746172716003,0.0,50000,10448.207088046836,2301.6183971014125,1,0.00038147990565986123,0.0006947066599721088,0,1
34,0,4.68060201250669,4.696388392844452,0,0.33642873370680587,1.632989956445214,0.033537947117223965,8314.132694822492,83.14132694822493,0.0,160.18741556073834,42.63902392693078,39635.20378711749,143852.33039239957,4411.816294007475,12645.488812125463,83104.6876537421,5.39272145913384,5.392721459133868,0.0,50000,10683.864417888764,2301.6183971014125,1,0.0008003527049606202,0.0007290912786814389,0,1
35,0,4.6912844007046175,4.707975304561914,0,0.33560074082568325,1.594303485487321,0.009052838916025928,3965.3180295726593,39.65318029572659,0.0,150.01436544206405,42.718330287522235,39709.16778302821,144176.52354817526,4354.500940967682,12813.245735940358,82481.78623513615,3.8780387867215595,3.878038786721558,0.0,50000,10703.691008036627,2307.5663741457715,1,0.0003846005971081636,0.0005221444025762151,0,1
36,0,4.605657464089659,4.722926138972128,0,0.33453836742487414,1.57794043114083,0.0013035245944114078,9738.85428659058,97.3885428659058,0.0,166.0462884253725,42.91310737325405,39836.929456713966,144667.73268107814,4372.607746585855,12762.670318954544,82438.63477662412,5.256590633211599,5.256590633211634,0.0,50000,10752.38527946958,2322.174655575657,1,0.0009450767168067738,0.0007100100062918525,0,1
37,0,4.776166886944633,4.834179229180318,0,0.3268393506104871,1.5935959981104906,0.008605062095247154,7766.722388975063,77.66722388975063,0.0,172.43980809395822,43.59047579279027,40031.928925849475,145556.97569686393,4315.483004151499,12933.934981036304,82100.98793623234,5.153749759920404,5.15374975992042,0.0,50000,10921.727384353635,2322.174655575657,1,0.0007567969725292426,0.0006954914288147266,0,1
38,0,4.882844948280866,4.843390275691211,0,0.3262177751666966,1.6513218703516537,0.04514042427319848,5815.562162618861,58.15562162618861,0.0,159.26531096230633,44.21331725894769,40145.57731506182,146241.89478203075,4345.0987804487895,12848.157594725988,81478.20621003711,5.602018985545093,5.602018985545089,0.0,50000,11077.43775089299,2322.174655575657,1,0.0005710054193021698,0.000757626369546062,0,1
39,0,5.313650670278149,5.297874891222428,0,0.2982327881350615,1.7520630365927785,0.10890065607137875,11430.125615855985,114.30125615855985,0.0,179.6360479133722,48.452028904554325,41072.52652145455,149920.33039523032,4291.0691697235625,13013.939620718718,80681.38315648917,6.070093828801428,6.070093828801449,0.0,50000,12137.11566229465,2322.174655575657,1,0.0011333594114207165,0.0008203872677507096,0,1
40,0,5.053232578025687,5.297874891222428,1,0.2982327881350615,1.5812322404283807,0.0007798990053042151,7180.0774495536525,71.80077449553653,0.0,175.3065052958391,49.53936320417292,41399.166338251365,151418.75488534058,4180.71517577817,13360.546025778754,79731.51608777296,5.9805761326408335,5.980576132640814,0.0,50000,12408.949237199298,2322.174655575657,1,0.0007204255282590557,0.0008082634529939806,0,1
41,0,5.110741753311559,5.060771091344327,0,0.3122053875747014,1.6305039850681056,0.03196454751145917,6126.003730745833,61.26003730745833,0.0,161.1397021817872,49.66188327878784,41430.01996678262,151713.06531273868,4221.544878939702,13232.2434497911,79313.37064815505,6.088598963797061,6.088598963797056,0.0,50000,12439.579255853027,2331.363661171776,1,0.0006179037587921082,0.00082389623282396,0,1
42,0,5.257453692449535,5.262806053435538,0,0.3002200696657979,1.6181755559371962,0.02416174426404818,7105.923556440058,71.05923556440058,0.0,166.10503858569865,50.37666739259425,41648.493349748525,152681.09360190542,4146.735672574522,13472.747560299487,77830.25808595461,5.11181134272106,5.111811342721075,0.0,50000,12618.27528430463,2331.363661171776,1,0.0007304021578437916,0.0006895771482983184,0,1
43,0,4.211990564785058,4.212876894899857,0,0.3750406288664074,1.501856441829528,0.04945794820915958,10129.184944686684,101.29184944686683,0.0,182.15306662552692,50.37666739259425,41641.94357058642,152286.09468421087,4463.844435929332,12518.953292166094,77565.6588918859,5.908716606176588,5.908716606176599,0.0,50000,12618.27528430463,2904.256058328029,1,0.0010447081958066154,0.0007976713708141717,0,1
44,0,4.080860156530178,3.9846022110665418,0,0.3965264074822385,1.5410392712543144,0.024658689079547897,3443.802357787354,34.438023577873544,0.0,155.70520312365682,50.37666739259425,41623.3675385927,152294.24525924254,4594.008269700235,12165.494842536022,77094.92931996865,5.262721517904307,5.262721517904287,0.0,50000,12618.27528430463,3045.0228728210805,1,0.0003573570804891172,0.000710822478046508,0,1
45,0,4.017517345043467,3.986024165348163,0,0.3963849526391402,1.5935721521491595,0.008589969714657855,3974.3413910397912,39.74341391039791,0.0,142.34332889798486,50.37666739259425,41600.65804760857,152303.06841088037,4708.558628054904,11870.636627813028,76509.42736156749,4.4908103075725325,4.490810307572548,0.0,50000,12618.27528430463,3155.8946577114643,1,0.0004155661887006827,0.000605877154998805,0,1
46,0,3.9936061562317775,3.9454843899480356,0,0.40045780032114375,1.5790890718813728,0.0005765367839412988,6505.544337590036,65.05544337590035,0.0,154.30344778038005,50.50677827934605,41614.639581450596,152426.15575754683,4701.3056615464675,11889.869651184403,75515.94918163231,3.6323746894192954,3.6323746894193065,0.0,50000,12650.803005992579,3205.3700071632197,1,0.0006891836130608948,0.00048736896075023155,0,1
47,0,3.9605839114438446,4.05788984516041,0,0.3893649311068329,1.5743696444063282,0.003563516198526497,3212.238810752684,32.12238810752684,0.0,144.45548812893358,50.571023055561106,41674.34026292432,152661.51391947718,4713.998327259518,11858.832517415245,75509.78013456862,3.5861771719451814,3.5861771719451734,0.0,50000,12666.864200046342,3210.188365379349,1,0.000340325590145069,0.00048169179730221553,0,1
48,0,4.339977798213068,4.342817556902889,0,0.3638191057528072,1.6156125581286596,0.02253959375231613,5466.52857241626,54.66528572416261,0.0,148.76166279322265,51.82958181536107,41938.52436452861,153841.6618819411,4562.461203010988,12256.020310470576,75173.75633070988,3.992957359623604,3.9929573596235874,0.0,50000,12981.503889996333,3210.188365379349,1,0.0005817486143294487,0.0005370859391784709,0,1
49,0,4.6145633606958985,4.519430936200497,0,0.3496015366324664,1.6565394254860364,0.04844267435825083,6802.741517678933,68.02741517678933,0.0,159.95453207688547,53.44696013797392,42429.47417178336,155423.50313817264,4480.841156180607,12482.120924071885,73317.22959758146,4.129560413085284,4.1295604130852634,0.0,50000,13385.848470649546,3210.188365379349,1,0.0007422802585441212,0.000554784821006213,0,1
50,0,4.414874572917236,4.3904562345210465,0,0.3598714838737851,1.6346440215379798,0.03458482375821503,4968.812329942075,49.68812329942075,0.0,157.0554190794674,54.00451977934747,42566.216766107056,156026.38254559413,4551.116618102467,12291.733717496012,70402.52112501605,4.677131248182372,4.6771312481823495,0.0,50000,13525.238380992934,3210.188365379349,1,0.000564617545001696,0.000629548805958422,0,1
51,0,4.638921787622294,4.658880785455947,0,0.33913724620995456,1.7193948950764382,0.08822461713698614,8552.950528426918,85.52950528426918,0.0,170.15900659737892,56.24814936379842,43203.91131692707,158023.2799509513,4553.923361967159,12286.470294569803,69088.54581147028,5.6799280318944705,5.6799280318945184,0.0,50000,14086.145777105672,3210.188365379349,1,0.0009903755162850086,0.0007657577732769419,0,1
52,0,4.588436800824557,4.545680218658561,0,0.34758274317551113,1.6473758821467135,0.042642963383995834,6814.505303797955,68.14505303797955,0.0,174.11244031067906,57.716229796976044,43538.611579368706,159385.97139174712,4482.517704289546,12485.158619602771,66686.91214558594,5.868345524568263,5.86834552456828,0.0,50000,14453.16588540008,3210.188365379349,1,0.000817492378584995,0.0007908284799572332,0,1
53,0,4.265967027922666,4.254703412027123,0,0.37135373420710904,1.5678734827787146,0.007675010899547745,5208.420750858158,52.08420750858158,0.0,164.02528650623134,57.716229796976044,43524.09759159925,159383.41332014732,4535.535372119561,12340.564824878662,65689.57562112628,6.03376550728058,6.033765507280594,0.0,50000,14453.16588540008,3361.994064289428,1,0.0006343071273163275,0.000814058340728777,0,1
54,0,4.110912761860285,4.100957873386332,0,0.38527584256683134,1.5578151875266706,0.01404102055274018,4184.831786885537,41.848317868855375,0.0,156.16126976507252,57.716229796976044,43500.60896715647,159343.71445277715,4605.63341636844,12153.78906265481,64977.87096256949,4.874162851195705,4.8741628511957025,0.0,50000,14453.16588540008,3517.0577500656286,1,0.0005152316288474531,0.0006556770449162586,0,1
55,0,3.3730406722505952,3.3700906885961217,0,0.46883011348818643,1.4392204217470288,0.0891009988942856,4746.507512397574,47.46507512397574,0.0,158.8110794090818,57.716229796976044,43482.776074279325,159149.6597676527,4887.6160804703095,11454.901265061504,62793.292109070295,4.360997178433856,4.3609971784338635,0.0,50000,14453.16588540008,3799.439858544931,1,0.0006047152303023725,0.000584751328822051,0,1
56,0,3.447047322624312,3.477681320836755,0,0.45432569986597876,1.543123843910121,0.02333933929739187,3108.0659452126765,31.080659452126767,0.0,153.46757118526483,57.716229796976044,43459.13889399177,159102.07396587695,5006.6093911733,11183.820122654299,60731.63335497895,3.8136853709641216,3.813685370964141,0.0,50000,14453.16588540008,3918.214900305452,1,0.000409416414282277,0.0005097877578107008,0,1
57,0,3.413641534014363,3.404602556787239,0,0.4640776635881313,1.5817673395594312,0.001118569341412083,2213.743856367534,22.137438563675342,0.0,145.7320184873355,57.716229796976044,43431.44731462135,159074.73838793865,5093.783847007548,10992.989721408458,58797.651421221424,3.291110916954006,3.291110916953984,0.0,50000,14453.16588540008,4002.9811131695933,1,0.0003012016708638186,0.00043844443848282266,0,1
58,0,3.423423282467829,3.4285143949941213,0,0.4608409993281388,1.591264306329891,0.007129307803728449,2592.591297800646,25.92591297800646,0.0,146.71562554688012,57.76808162293206,43443.847085464826,159142.917232824,5101.8822072362245,10976.116452297225,56590.31575669266,2.7156332899974562,2.7156332899974664,0.0,50000,14466.128841889084,4006.8700001162942,1,0.00036650670887893505,0.0003590415980083436,0,1
59,0,3.450158780368791,3.4452317110758175,0,0.4586048581059371,1.6001520984635422,0.012754492698444402,2685.6529301379546,26.856529301379545,0.0,148.86913257995812,57.82179468153482,43458.71906367949,159210.15884159112,5096.32338296897,10988.408467065348,54958.37460677186,2.67490517629983,2.6749051762998297,0.0,50000,14479.557106539773,4010.898479511501,1,0.0003909362966941943,0.000352881558812316,0,1
60,0,3.457246572322835,3.4641001162828844,0,0.45610691000911435,1.6614487410156804,0.05154983608587363,4580.060864033553,45.80060864033553,0.0,157.32780341041962,58.636991290186806,43782.99859259828,159928.11091960006,5188.180579463988,10795.89100893874,53034.20071420189,3.6325411852224363,3.632541185222448,0.0,50000,14683.35625870277,4010.898479511501,1,0.0006908841166424248,0.00048277570740518473,0,1
61,0,3.31702505195093,3.3762974346975607,0,0.46796824940914367,1.5806226126769487,0.0003940586562966017,2834.206457880495,28.342064578804948,0.0,154.4205059621262,58.693675419344416,43834.85489586586,160083.8516423389,5166.382362429558,10841.942653922273,51708.51933332151,3.8084235247557343,3.808423524755718,0.0,50000,14697.527290992173,4015.1497891983217,1,0.0004384896716319785,0.0005067700283228659,0,1
62,0,2.6283247822138263,2.6563269546387067,0,0.5948062971844893,1.322344087401559,0.16307336240407658,2451.41425843473,24.5141425843473,0.0,148.849190509911,58.693675419344416,43814.0944466062,159925.92318452714,5308.88187092474,10552.068799744948,50717.488999280955,3.7961809626567624,3.7961809626567575,0.0,50000,14697.527290992173,4225.672281915899,1,0.0003866775436724772,0.0005053504439822935,0,1
63,0,2.660024125567468,2.644154066319053,0,0.5975446060900416,1.4231910051967611,0.0992461992425563,4647.699700554028,46.47699700554028,0.0,157.53441045549857,58.693675419344416,43791.422967737795,159682.9458060815,5475.152549148028,10233.368408538001,48824.95133067529,3.9787276327675705,3.978727632767562,0.0,50000,14697.527290992173,4518.4204744662875,1,0.0007615286158221341,0.0005288986103755299,0,1
64,0,2.6004168151743237,2.616240532019532,0,0.6039200068429352,1.4613798199157877,0.07507606334443821,3508.402305536654,35.084023055366536,0.0,158.9721943063584,58.693675419344416,43762.63262202914,159538.69031953515,5611.6730492980305,9985.555267552603,47634.616107844195,4.349546792750053,4.3495467927500355,0.0,50000,14697.527290992173,4713.287001103355,1,0.0005892189491093911,0.0005791417028680008,0,1
65,0,2.5389369640585646,2.5130242359235875,0,0.6287245373180088,1.4711736456992865,0.06887743943083134,1876.8064498738413,18.768064498738415,0.0,148.28271478665837,58.693675419344416,43730.41078293738,159463.90720333636,5698.370800009521,9834.192110054573,46280.95884969592,4.19318501197339,4.193185011973405,0.0,50000,14697.527290992173,4834.126591668709,1,0.0003244196311436054,0.0005583890653583769,0,1
66,0,2.5255323447266624,2.538032847227534,0,0.6225293741670607,1.503872990008958,0.048181651893064587,2714.016537598403,27.14016537598403,0.0,149.52060349349318,58.693675419344416,43702.24201158975,159378.26927947724,5776.785915431061,9701.257868788283,45463.30281951719,3.5053280525334034,3.5053280525334136,0.0,50000,14697.527290992173,4956.455548637784,1,0.00047757490006789183,0.0004637378267736294,0,1
67,0,2.5282825435157164,2.528772077288832,0,0.6248091768293973,1.533601920054234,0.02936587338339631,4500.298643477704,45.00298643477704,0.0,158.7582006233377,58.693675419344416,43680.974076249586,159280.0904476968,5830.6731146730035,9612.396059241271,43380.56758358566,4.104569031953256,4.104569031953269,0.0,50000,14697.527290992173,5094.835999003009,1,0.0008299197348778862,0.0005439714220297945,0,1
68,0,2.4930372707108828,2.4626511508702595,0,0.6415849843132084,1.552187753132916,0.017602687890559528,2399.2139079599087,23.992139079599088,0.0,153.90994199542257,58.693675419344416,43660.90246511389,159252.13611483364,5907.376737560129,9488.098555823835,41401.051073245,4.445364528387275,4.445364528387281,0.0,50000,14697.527290992173,5163.383769212417,1,0.00046360444399642334,0.0005903663596474004,0,1
69,0,2.4458627110936138,2.4632623336294435,0,0.6414257947394427,1.5500332864316804,0.018966274410328925,3183.5494826926692,31.835494826926695,0.0,154.33049454707376,58.693675419344416,43630.30691650261,159188.56258057078,5960.131891135836,9404.74277122663,40291.42507909851,4.82550472668595,4.825504726685951,0.0,50000,14697.527290992173,5269.055131791804,1,0.0006321046180804681,0.0006418762656515926,0,1
70,0,2.418164592665836,2.4180039609441044,0,0.6534315185253429,1.557425582877494,0.01428760577373795,3343.6960188254075,33.436960188254076,0.0,157.55425752200793,58.693675419344416,43597.66210301241,159120.87342620597,6008.645674345071,9329.430811538747,39608.622249586144,4.4547588452657765,4.454758845265764,0.0,50000,14697.527290992173,5374.299939893022,1,0.0006753470994786434,0.0005903520538518449,0,1
