epoch,year,xfg_price,oracle_price,oracle_stale,redemption_price,heat_price,peg_deviation,swap_volume,total_fees,cd_pool,swf_balance,yem_reserve,treasury,heat_supply,pool_xfg,pool_heat,cd_locked,cd_apy_mean,cd_apy_min,bonds_outstanding,bond_migrations_remaining,xfg_burned,heat_burned_lifetime,lag_complete,organic_rate,rolling_avg_rate,payout_queue_len,solvent
0,0,3.6870936504778578,3.636029066556067,0,0.43453998058836385,1.6142544360023652,0.02168002278630703,563.1798948245141,5.631798948245141,0.0,4.7870291060083705,0.0,30098.82408137839,88837.19699470352,4924.177847233011,11247.238644311186,79759.1554461015,0.002190677187992271,0.0021906771879922895,0.0,50000,16.754924229460507,0.0,0,0.0,0.0,0,1
1,0,3.6612506710635833,3.6757787946675338,0,0.4298408822348374,1.5886445540078664,0.005471236713839459,443.7995253224215,4.437995253224215,0.0,8.559325071248953,0.0,30122.312312157363,88889.13747798956,4902.217988494326,11297.838056218803,80169.09222891903,0.003896955253135438,0.0038969552531354546,0.0,50000,18.973921856072614,0.6656992879836323,0,0.0,0.0,0,1
2,0,3.8030500559046123,3.7443613619249563,0,0.42196781968387004,1.6125244973812087,0.020585124924815606,483.63084069414185,4.836308406941419,0.0,12.67018721714916,0.0,30182.987881746943,89033.94479296707,4846.058271000992,11429.161050500577,80432.77565532342,0.005749668958432031,0.005749668958432076,0.0,50000,29.497884934262377,0.6656992879836323,1,0.0,0.0,0,1
3,0,3.6310434442397086,3.616628824671618,0,0.4368709305256009,1.5660623942574745,0.008821269457294658,547.6353180469413,5.476353180469413,0.0,12.879284851791766,0.0,30149.34909309564,88959.50064217197,4887.616308749592,11332.337217802129,80713.29836275082,0.40206505160007877,0.40206505160007644,0.0,50000,29.497884934262377,85.39623878230893,1,5.427956276406367e-05,5.427956276406367e-05,0,1
4,0,3.5295609222911835,3.483114630793062,0,0.4536169972793154,1.5582495825216287,0.013766087011627445,438.55705598186114,4.385570559818611,0.0,12.586197318428546,0.0,30115.864623954723,88886.72535817442,4945.088591066207,11201.024305779327,81102.4023148522,0.3616822944665709,0.3616822944665695,0.0,50000,29.497884934262377,167.25907647597975,1,4.325958723435236e-05,4.876957499920802e-05,0,1
5,0,3.5880508726957694,3.5813992451462484,0,0.44116835120835013,1.5888810120388466,0.00562089369547247,384.1688591762274,3.841688591762274,0.0,12.113237932550774,0.007683377183524549,30117.620268041646,88898.70856719672,4952.612858843773,11184.114326783978,81507.36362912905,0.33452201022710765,0.33452201022710865,0.0,50000,31.418729230143512,167.8353297647441,1,3.770641984439633e-05,4.5081856614270786e-05,0,1
6,0,3.7162773091946355,3.7033184429760153,0,0.42664437971753244,1.5970567514872092,0.010795412333676637,521.0725162467444,5.210725162467444,0.0,12.679459361092077,0.04797029247557889,30197.355548539697,89090.04212089947,4879.045235642926,11353.312950757228,81801.33903054388,0.3266770837838486,0.3266770837838482,0.0,50000,41.4904580531571,167.8353297647441,1,5.095980309585697e-05,4.397527005820188e-05,0,1
7,0,3.5818545442301524,3.615750187451752,0,0.43697709136081825,1.5529827250920705,0.0170995410809681,393.986517387773,3.93986517387773,0.0,12.484852896904082,0.04797029247557889,30181.67581333293,89057.43034852992,4900.742210357524,11303.245987638995,82166.99004380094,0.31464213534920393,0.31464213534920626,0.0,50000,41.4904580531571,208.6013151009672,1,3.8359591089097925e-05,4.234193800978374e-05,0,1
8,0,3.316550656195936,3.3234019219318407,0,0.4754164669561156,1.4608254765990598,0.07542691354489889,313.37762265806896,3.1337762265806894,0.0,11.795211296054896,0.04797029247557889,30152.38594885808,88988.31606914842,4939.623780825698,11214.558312467661,82439.09556968947,0.2965652879029962,0.29656528790299796,0.0,50000,41.4904580531571,285.311113450812,1,3.041058327896446e-05,3.990999248797312e-05,0,1
9,0,3.351346351999801,3.4009058335667923,0,0.46458210762717067,1.5000832826929213,0.05058020082726501,420.99111753036493,4.20991117530365,0.0,12.179184275231895,0.04797029247557889,30118.69267072743,88909.29242612017,4979.580530414047,11124.915021473893,82715.87541947846,0.27179270154928853,0.27179270154929025,0.0,50000,41.4904580531571,371.19673202176284,1,4.0716838492769176e-05,3.649567095361052e-05,0,1
10,0,3.4676349368596933,3.4151339344984253,0,0.4626465697404784,1.5807995733729137,0.0005060590967807511,416.9139589480296,4.169139589480296,0.0,12.511222639468157,0.05630857165453949,30085.155735430813,88840.14344632033,5025.426705117438,11023.753743879595,82484.38723626269,0.2770065120694331,0.27700651206943117,0.0,50000,43.575027847897246,451.47435745681645,1,4.043567253558902e-05,3.718769810244089e-05,0,1
11,0,3.5145629050140994,3.517417707218681,0,0.44919316712297713,1.5819156487220403,0.0012124359000254413,580.2301865709915,5.802301865709914,0.0,13.274143204277744,0.06791317538595931,30130.33587445441,88946.07115657207,4993.602411212217,11094.352477651735,82901.13856333015,0.33956389759040845,0.3395638975904066,0.0,50000,46.47617878075221,452.34470273667296,1,5.5992493866919794e-05,4.571500163175933e-05,0,1
12,0,3.5109458284543438,3.459829739696223,0,0.4566698707372594,1.5952085609139677,0.009625671464536458,373.30052955531414,3.7330052955531414,0.0,12.705874957226456,0.0753791859770656,30108.35294950027,88905.3316595227,5017.16942077081,11042.449545538753,83333.03853143653,0.32741037669479955,0.32741037669479994,0.0,50000,48.34268142852878,505.18286396071994,1,3.583697761501788e-05,4.4088381339175564e-05,0,1
13,0,3.3879940745838075,3.3346309037615587,0,0.47381555728333086,1.5701821680126058,0.006213817713540681,291.3919591944574,2.913919591944574,0.0,11.783550945185178,0.0753791859770656,30068.909395859395,88823.90212178671,5067.2491666550595,10933.642287376462,83563.12667533774,0.29648069204589,0.2964806920458909,0.0,50000,48.34268142852878,593.9296912265196,1,2.7896702365059483e-05,3.990872461566572e-05,0,1
14,0,3.51816348887402,3.510926245354513,0,0.45002369448534535,1.6002594500221854,0.012822436722902102,331.73963889426454,3.3173963889426457,0.0,11.875187060765128,0.09706994593842158,30126.108262773134,88953.78469960515,5020.112028356502,11036.694610974671,83963.36166549726,0.23716048314972257,0.2371604831497239,0.0,50000,53.76537141886777,593.9296912265196,1,3.160803782162859e-05,3.178057260056865e-05,0,1
15,0,3.7234997883066896,3.6978236120870296,0,0.4272783576900407,1.6024091705458667,0.014183019332827002,558.9175769544626,5.589175769544625,0.0,12.903757940969497,0.1801475417192691,30282.354614589633,89325.3922750842,4883.234147163895,11347.115111069133,84275.6571856935,0.27948677893518076,0.2794867789351827,0.0,50000,74.53477036407966,593.9296912265196,1,5.305613465325486e-05,3.752029161331431e-05,0,1
16,0,3.430534115159371,3.406909740314273,0,0.4637633868909752,1.496632488041527,0.052764248074983,255.12054164247087,2.551205416424709,0.0,11.945054936279638,0.1801475417192691,30253.59995495985,89260.14894383374,4916.748143542093,11270.01610404681,84395.18760731607,0.27002858314186223,0.2700285831418613,0.0,50000,74.53477036407966,666.3241996628344,1,2.418342077318683e-05,3.6282531082690096e-05,0,1
17,0,3.4678532287433512,3.4023700972324438,0,0.4643821673853776,1.5414277880452412,0.024412792376429685,752.9237172939117,7.529237172939117,0.0,13.389436624858934,0.1801475417192691,30228.5251232008,89201.478929215,4962.944797225384,11165.468971439046,84443.23040321594,0.36730830189871194,0.3673083018987108,0.0,50000,74.53477036407966,734.5206573877668,1,7.133064082922506e-05,4.952339875188892e-05,0,1
18,0,3.728408495975327,3.71024664697799,0,0.4258476997174611,1.5983399911359595,0.011607589326556589,588.8202449298491,5.888202449298491,0.0,13.907435045531301,0.24357947277238934,30349.162258751654,89486.5349432202,4874.129326748616,11369.761936205108,84782.53977240591,0.373602148118709,0.37360214811870673,0.0,50000,90.39275312735973,734.5206573877668,1,5.5560519560796814e-05,5.035819372106957e-05,0,1
19,0,3.8582231232155633,3.9116475832846445,0,0.4039218683072825,1.5886641657122391,0.005483649184961422,396.9839947917009,3.9698399479170092,0.0,12.554553562740857,0.2823067345235702,30463.68952110842,89772.17661012287,4777.086575143762,11601.612400918719,85067.19789151683,0.4050006044998036,0.4050006044998007,0.0,50000,100.07456856515493,734.5206573877668,1,3.73336848638612e-05,5.47416150846277e-05,0,1
20,0,3.7728217931024757,3.787032725711087,0,0.4172131889098807,1.5676771882615963,0.007799247935698589,443.85226381889913,4.438522638188991,0.0,12.436647547479332,0.2911837797999482,30446.64292286855,89739.32002276032,4798.887128414152,11549.154428149182,85360.38944848046,0.3325821635939789,0.33258216359397685,0.0,50000,102.29382988424943,781.7733796106977,1,4.159796052353183e-05,4.4830721649396615e-05,0,1
21,0,4.036258295881774,3.9926727820072596,0,0.3957248906347085,1.6030159077910324,0.01456703024748883,507.0390922275783,5.0703909222757835,0.0,12.931656035800485,0.351645282209596,30558.472633967136,90035.4497537441,4691.811179013532,11813.583197748821,85071.43396345616,0.3136397334082792,0.313639733408277,0.0,50000,117.40920548666138,781.7733796106977,1,4.768125502108126e-05,4.220430013615809e-05,0,1
22,0,4.038533625412723,4.015102748937454,0,0.3935142134078952,1.592215811940698,0.007731526544745489,638.8167464001251,6.388167464001251,0.0,13.733766445792316,0.3644216171375985,30588.712762707823,90121.78814005865,4674.720499293996,11857.070997677107,85224.67122827712,0.369043862297803,0.36904386229780095,0.0,50000,120.603289218662,782.7316047302979,1,5.9965428995463826e-05,4.974821484669231e-05,0,1
23,0,3.7081727902558907,3.70199551677458,0,0.4267968431730028,1.4864888645959144,0.05918426291397824,371.0531208037448,3.7105312080374477,0.0,12.771881000198759,0.3644216171375985,30554.9676764956,90037.04681526631,4713.826786930273,11759.041487354732,85188.84385090623,0.3522025655495202,0.35220256554951884,0.0,50000,120.603289218662,877.7183784118408,1,3.484523127963992e-05,4.7497305098728335e-05,0,1
24,0,3.814751504162736,3.819533956167018,0,0.4136630327500906,1.5482298386360323,0.020107697065802416,362.01376181716864,3.6201376181716864,0.0,12.147974119747712,0.3644216171375985,30533.519510473696,89988.21817640026,4743.094659478943,11686.719268099008,84512.31255733625,0.31933920607661653,0.31933920607661326,0.0,50000,120.603289218662,935.6458749891083,1,3.4268498954782735e-05,4.302638640996216e-05,0,1
25,0,3.7978094812363983,3.824894498693388,0,0.4130832891050301,1.5646074012797524,0.009742151088764351,1080.4651594467634,10.804651594467634,0.0,14.938771039232837,0.3860309203265338,30538.337961809102,90010.87450223579,4778.79935760812,11599.695549443131,84560.58922047056,0.4233585066795891,0.4233585066795871,0.0,50000,126.00561501589581,937.2665727282784,1,0.00010221926497032523,5.711099840158263e-05,0,1
26,0,3.8937936785446654,3.8946873228399785,0,0.40568083366648167,1.5807625256852746,0.00048261119321175517,420.5219249659735,4.205219249659735,0.0,13.463709291798903,0.3944413588258533,30583.27853590594,90131.68697200404,4743.915082191803,11685.389967467401,84674.86840448253,0.4346014657584766,0.43460146575847847,0.0,50000,128.1082246407257,937.8973556157274,1,3.973050638422598e-05,5.873942343644464e-05,0,1
27,0,3.752741486764596,3.671256132769982,0,0.4303704080728036,1.5500365011713484,0.01896423976496942,442.2843119822135,4.422843119822136,0.0,11.95026358816632,0.3944413588258533,30561.26160420784,90084.95762144563,4785.119849800935,11585.093490326559,85065.58118159651,0.45175242682585504,0.4517524268258543,0.0,50000,128.1082246407257,997.3683993077846,1,4.1594666687861244e-05,6.118147934747082e-05,0,1
28,0,3.7959057712373125,3.8117096980233125,0,0.4145121546951388,1.5743094697909972,0.0036016013981030994,414.6191003698537,4.146191003698537,0.0,12.00100141932031,0.40273374083325036,30563.51372541216,90097.4430555567,4794.965115882499,11561.409052996634,85105.96294458731,0.29787588631465295,0.2978758863146496,0.0,50000,130.18132014257498,997.9903279583393,1,3.8974387789002586e-05,4.009985362036327e-05,0,1
29,0,3.8896751544587413,3.9229535009027927,0,0.4027577690218335,1.5580424458214988,0.013897186188924882,599.5221143317513,5.995221143317512,0.0,12.813446353143563,0.4327795297579899,30665.73667892741,90358.27522143621,4712.449671487526,11764.697716022494,84951.01566370366,0.33893827379052127,0.33893827379052466,0.0,50000,137.69276737375986,997.9903279583393,1,5.645814681769879e-05,4.567573376485421e-05,0,1
30,0,3.873470031846095,3.8552702402291517,0,0.4098285986577395,1.5751963048263251,0.003040313401060101,408.78183729792005,4.087818372979201,0.0,12.427121092013037,0.4409551665039483,30638.855439695813,90299.1910383268,4748.280983851933,11676.210791875252,85058.94148658904,0.3311060045870318,0.33110600458703443,0.0,50000,139.73667656024946,1071.2858793699236,1,3.844692446471334e-05,4.462648635713824e-05,0,1
31,0,3.9397685551298554,3.898698690584029,0,0.40526342900413126,1.5923062669469719,0.007788776548716321,561.8475259596191,5.618475259596192,0.0,12.860403943574688,0.46480535114200505,30679.682971432634,90409.58923855679,4733.745371267323,11712.48367782226,84686.14154140835,0.36562953294102596,0.3656295329410239,0.0,50000,145.69922271976367,1071.2858793699236,1,5.3075746820737775e-05,4.932693936771663e-05,0,1
32,0,3.8133478231985367,3.7933212774863687,0,0.41652153467132147,1.5701371673509892,0.0062422991449436,236.45984760219386,2.3645984760219387,0.0,11.594422182899379,0.46480535114200505,30642.093197353774,90323.02835375945,4778.026935112195,11604.259163505996,84583.55725773372,0.28212902653701993,0.28212902653701794,0.0,50000,145.69922271976367,1165.7844008629197,1,2.2364616033509155e-05,3.796242910632009e-05,0,1
