epoch,year,xfg_price,oracle_price,oracle_stale,redemption_price,heat_price,peg_deviation,swap_volume,total_fees,cd_pool,swf_balance,yem_reserve,treasury,heat_supply,pool_xfg,pool_heat,cd_locked,cd_apy_mean,cd_apy_min,bonds_outstanding,bond_migrations_remaining,xfg_burned,heat_burned_lifetime,lag_complete,organic_rate,rolling_avg_rate,payout_queue_len,solvent
0,0,3.0685249078055374,3.054756004035206,0,0.5172262524119391,1.468106635538194,0.07081858510240892,3254.720244302895,32.54720244302895,0.0,27.665122076574608,0.0,29973.007221938973,88437.44007414034,5147.642228780844,10759.210545830063,79652.0320478044,0.012677353356019144,0.01267735335601909,0.0,50000,0.0,170.15486256852623,0,0.0,0.0,0,1
1,0,3.057685851225301,3.0836434304076925,0,0.5123809012480753,1.506533467243057,0.04649780554236901,4250.300926868288,42.50300926868288,0.0,63.792679954955055,0.0,29952.64835156759,88284.34475898794,5224.0484948046615,10602.817339272528,79945.41458792044,0.029125282924077563,0.029125282924077546,0.0,50000,0.0,323.2501777209243,0,0.0,0.0,0,1
2,0,3.2226319093198876,3.226211248851271,0,0.489738544108845,1.5668582523617935,0.008317561796333243,3376.986019510642,33.769860195106425,0.0,92.49706112079552,0.0,29970.822857372907,88312.03284568396,5189.537560115793,10673.568786860244,80418.1759908239,0.04198233408445195,0.041982334084452136,0.0,50000,16.884930097553212,328.31565675019027,1,0.0,0.0,0,1
3,0,2.9286786961766547,2.9110644812054565,0,0.542756785430507,1.473863648773335,0.06717490583966144,4673.388348362536,46.73388348362536,0.0,94.35958651850189,0.0,29950.878292902835,88152.71231952812,5280.074601321536,10491.908130025382,80572.44256181478,3.43008100120915,3.430081001209163,0.0,50000,16.884930097553212,563.1854383847734,1,0.0004640185353474556,0.0004640185353474556,0,1
4,0,3.157376265619643,3.1845120043233743,0,0.4961513719700073,1.5993125749484796,0.012223148701569295,3352.227674389028,33.52227674389028,0.0,90.16695015231905,0.06704455348778057,30008.306611331685,88330.74210862957,5297.433322840906,10458.237185297745,81020.39451971228,2.9424414025600267,2.9424414025600454,0.0,50000,33.64606846949835,568.213779896357,1,0.0003310008739662141,0.00039750970465683483,0,1
5,0,3.100807415455378,3.1037451465021673,0,0.509062415057053,1.5863800539401496,0.0040380088228794365,2573.311403031416,25.73311403031416,0.0,83.16199122504173,0.11851078154840888,30021.344413908504,88407.47738047328,5324.009300164707,10406.540019776976,81351.50096889852,2.587629315822367,2.5876293158223564,0.0,50000,46.51262548465543,572.0737470009041,1,0.00025305607123489644,0.0003493584935161887,0,1
6,0,2.789358421508536,2.828532544240187,0,0.5585935375632832,1.5480776369004925,0.02020402727816935,4415.157757149384,44.151577571493846,0.0,89.70546821711224,0.11851078154840888,29988.00116819518,88302.55970182232,5545.603352525932,9992.183237453792,81640.1386665098,2.514082528565474,2.514082528565465,0.0,50000,46.51262548465543,727.7182805991614,1,0.00043264578715964964,0.00033890091078692006,0,1
7,0,3.0017094676588156,2.9906544193111264,0,0.528312462248293,1.6006295937352863,0.013056704895750807,3740.915443577732,37.40915443577732,0.0,92.03977908497654,0.6320529796355118,30225.10384276859,88846.8457810114,5436.18709511018,10194.647365776222,81904.02547438935,2.5986860194159633,2.5986860194159918,0.0,50000,174.89817500643113,727.7182805991614,1,0.0003653950263773038,0.00035036562825728327,0,1
8,0,3.4635864416364996,3.5381733448387322,0,0.44655810951286656,1.7371616538661168,0.0994694011810865,3626.257360395291,36.26257360395291,0.0,90.92545689709834,2.199452957820745,30577.0995195499,89999.93602251711,5272.828867512942,10513.067988775034,81944.02547438935,2.8438555206222613,2.8438555206222658,0.0,50000,566.7481695527395,727.7182805991614,1,0.0003540228676247921,0.0003840212270539152,0,1
9,0,3.922216719428415,3.954795810340298,0,0.3995149372488199,1.8515995606104279,0.17189845608254922,3818.9095851360885,38.18909585136088,0.0,92.98076263731299,4.277601027779337,31282.059087966616,91737.04927931241,5116.116299759641,10837.395577498439,81984.02547438935,2.6987589617397068,2.6987589617396854,0.0,50000,1086.2851870423874,727.7182805991614,1,0.000372649141150461,0.00036402234505085234,0,1
10,0,3.4421457876821866,3.481847877816856,0,0.4537820305322103,1.5951146778799417,0.009566251822747838,3571.201342145067,35.71201342145067,0.0,93.43800805788791,4.438402195736748,31351.814848439248,91979.67890268813,5069.1690557012535,10938.911887715865,82159.2012011201,2.655900538870937,2.6559005388709456,0.0,50000,1126.4854790317402,727.7182805991614,1,0.0003477347676156696,0.00035813559213030755,0,1
11,0,3.183617147510477,3.229209499435714,0,0.4892838325528573,1.5518072135018575,0.017843535758318107,3316.857640122131,33.168576401221316,0.0,92.52442720893553,4.438402195736748,31317.383309274763,91901.833162562,5199.220692095035,10666.48486037936,82399.54276254647,2.5775176814518352,2.577517681451852,0.0,50000,1126.4854790317402,865.4343839944673,1,0.0003220268005302342,0.0003474702364321216,0,1
12,0,3.778932788152979,3.7355635617814738,0,0.4229616157960661,1.7001202123339814,0.07602545084429195,5790.58707563474,57.905870756347404,0.0,102.64283442771041,6.48011599528423,31835.47072920761,93411.52473401527,4995.543764973751,11103.817242544506,82271.85854617931,3.0454242415605615,3.04542424156054,0.0,50000,1636.9139289186105,865.4343839944673,1,0.0005630685561707082,0.000410943374772204,0,1
13,0,3.3593786539606265,3.370325008621628,0,0.4687975183278177,1.5647902956486763,0.009626395159065658,2251.576368049983,22.51576368049983,0.0,90.88714458079362,6.48011599528423,31797.73304474315,93357.97268699287,5083.2647487083095,10913.03488827057,82604.80194469324,2.724498700723793,2.7244987007238106,0.0,50000,1636.9139289186105,985.5169468192186,1,0.00021805767365025493,0.00036771767678373245,0,1
14,0,2.9750200947921575,3.0005896833252845,0,0.5265631648273308,1.4626718607418943,0.07425831598614292,2954.2881657131484,29.542881657131485,0.0,86.11561862824227,6.48011599528423,31774.82310296383,93257.17330590256,5222.6413525442695,10622.658019708402,82738.42813151023,2.6338141610988512,2.633814161098874,0.0,50000,1636.9139289186105,1147.2635730922689,1,0.0002856508862863478,0.0003555923720357703,0,1
15,0,2.9309534231147487,2.9477922786765447,0,0.535994347847795,1.515246820723092,0.04098302485880256,4729.509459133984,47.29509459133984,0.0,95.01054038854,6.48011599528423,31742.99057715695,93101.78323486469,5355.831140753623,10359.824815949982,82774.27446809835,2.3798618500173,2.379861850017309,0.0,50000,1636.9139289186105,1354.8944912958277,1,0.0004570994541021813,0.000320269338012928,0,1
16,0,2.7335736425486457,2.766866778826653,0,0.5710430339801296,1.4609020901058096,0.07537842398366483,3512.1191577043555,35.121191577043554,0.0,94.53016767989993,6.48011599528423,31723.482867562518,92981.13729018372,5445.708257761165,10189.761969159243,82735.343283842,2.6754235365983523,2.675423536598337,0.0,50000,1636.9139289186105,1532.4455839676118,1,0.000339600370850484,0.00036078357041300437,0,1
17,0,2.7952301826544748,2.7765487064147685,0,0.5690517858914791,1.54793880811342,0.020291893599101312,2912.9863504821483,29.129863504821483,0.0,89.05640298446377,6.48011599528423,31674.495308522313,92882.69425353083,5543.609167097493,10010.514358507868,82789.97087872805,2.6628386092169114,2.662838609216919,0.0,50000,1636.9139289186105,1685.6194162360873,1,0.00028148205098408674,0.00035939395864558404,0,1
18,0,2.8786603300202014,2.904610249511313,0,0.5439628260851271,1.5938606528441546,0.008772565091237023,2072.3516122104515,20.723516122104517,0.0,83.61246340268679,6.521563027528439,31708.911621362728,92979.15523719987,5543.2591338156235,10011.640690836131,82511.72706801405,2.037209233717933,2.03720923371794,0.0,50000,1647.2756869796629,1688.727943654403,1,0.00020092674686130097,0.0002740030562319573,0,1
